단지,계약일,거래금액,층,브랜드,apt_nm,lo,la
삼성,21.02.01,189500,8,1,삼성,127.0837559,37.49293029
삼성,21.02.01,189500,8,1,삼성,127.0908822,37.48485589
삼성,21.02.01,189500,8,1,삼성,127.0464303,37.48871261
삼성,21.02.11,190000,14,1,삼성,127.0837559,37.49293029
삼성,21.02.11,190000,14,1,삼성,127.0908822,37.48485589
삼성,21.02.11,190000,14,1,삼성,127.0464303,37.48871261
삼성,21.03.05,174000,1,1,삼성,127.0837559,37.49293029
삼성,21.03.05,174000,1,1,삼성,127.0908822,37.48485589
삼성,21.03.05,174000,1,1,삼성,127.0464303,37.48871261
삼성,21.03.12,180100,11,1,삼성,127.0837559,37.49293029
삼성,21.03.12,180100,11,1,삼성,127.0908822,37.48485589
삼성,21.03.12,180100,11,1,삼성,127.0464303,37.48871261
삼성,21.03.12,180100,11,1,삼성,127.0837559,37.49293029
삼성,21.03.12,180100,11,1,삼성,127.0908822,37.48485589
삼성,21.03.12,180100,11,1,삼성,127.0464303,37.48871261
삼성,21.04.09,178100,4,1,삼성,127.0837559,37.49293029
삼성,21.04.09,178100,4,1,삼성,127.0908822,37.48485589
삼성,21.04.09,178100,4,1,삼성,127.0464303,37.48871261
삼성,21.04.09,178100,4,1,삼성,127.0837559,37.49293029
삼성,21.04.09,178100,4,1,삼성,127.0908822,37.48485589
삼성,21.04.09,178100,4,1,삼성,127.0464303,37.48871261
삼성,21.04.20,179000,15,1,삼성,127.0837559,37.49293029
삼성,21.04.20,179000,15,1,삼성,127.0908822,37.48485589
삼성,21.04.20,179000,15,1,삼성,127.0464303,37.48871261
삼성,21.05.14,173821,1,1,삼성,127.0837559,37.49293029
삼성,21.05.14,173821,1,1,삼성,127.0908822,37.48485589
삼성,21.05.14,173821,1,1,삼성,127.0464303,37.48871261
삼성,21.05.14,186200,6,1,삼성,127.0837559,37.49293029
삼성,21.05.14,186200,6,1,삼성,127.0908822,37.48485589
삼성,21.05.14,186200,6,1,삼성,127.0464303,37.48871261
삼성,21.05.20,174700,15,1,삼성,127.0837559,37.49293029
삼성,21.05.20,174700,15,1,삼성,127.0908822,37.48485589
삼성,21.05.20,174700,15,1,삼성,127.0464303,37.48871261
삼성,21.05.24,185000,5,1,삼성,127.0837559,37.49293029
삼성,21.05.24,185000,5,1,삼성,127.0908822,37.48485589
삼성,21.05.24,185000,5,1,삼성,127.0464303,37.48871261
삼성,21.05.25,170000,4,1,삼성,127.0837559,37.49293029
삼성,21.05.25,170000,4,1,삼성,127.0908822,37.48485589
삼성,21.05.25,170000,4,1,삼성,127.0464303,37.48871261
삼성,21.05.31,187600,14,1,삼성,127.0837559,37.49293029
삼성,21.05.31,187600,14,1,삼성,127.0908822,37.48485589
삼성,21.05.31,187600,14,1,삼성,127.0464303,37.48871261
삼성,21.07.21,194000,10,1,삼성,127.0837559,37.49293029
삼성,21.07.21,194000,10,1,삼성,127.0908822,37.48485589
삼성,21.07.21,194000,10,1,삼성,127.0464303,37.48871261
삼성,21.07.29,198000,8,1,삼성,127.0837559,37.49293029
삼성,21.07.29,198000,8,1,삼성,127.0908822,37.48485589
삼성,21.07.29,198000,8,1,삼성,127.0464303,37.48871261
삼성,21.07.30,194500,12,1,삼성,127.0837559,37.49293029
삼성,21.07.30,194500,12,1,삼성,127.0908822,37.48485589
삼성,21.07.30,194500,12,1,삼성,127.0464303,37.48871261
삼성,21.08.12,203000,8,1,삼성,127.0837559,37.49293029
삼성,21.08.12,203000,8,1,삼성,127.0908822,37.48485589
삼성,21.08.12,203000,8,1,삼성,127.0464303,37.48871261
삼성,21.11.05,210000,4,1,삼성,127.0837559,37.49293029
삼성,21.11.05,210000,4,1,삼성,127.0908822,37.48485589
삼성,21.11.05,210000,4,1,삼성,127.0464303,37.48871261
삼성,21.11.27,197000,13,1,삼성,127.0837559,37.49293029
삼성,21.11.27,197000,13,1,삼성,127.0908822,37.48485589
삼성,21.11.27,197000,13,1,삼성,127.0464303,37.48871261
삼성,22.04.13,172000,7,1,삼성,127.0837559,37.49293029
삼성,22.04.13,172000,7,1,삼성,127.0908822,37.48485589
삼성,22.04.13,172000,7,1,삼성,127.0464303,37.48871261
삼성,22.04.23,195000,11,1,삼성,127.0837559,37.49293029
삼성,22.04.23,195000,11,1,삼성,127.0908822,37.48485589
삼성,22.04.23,195000,11,1,삼성,127.0464303,37.48871261
삼성,23.06.17,145000,7,1,삼성,127.0837559,37.49293029
삼성,23.06.17,145000,7,1,삼성,127.0908822,37.48485589
삼성,23.06.17,145000,7,1,삼성,127.0464303,37.48871261
삼성,23.01.20,150000,10,1,삼성,127.0837559,37.49293029
삼성,23.01.20,150000,10,1,삼성,127.0908822,37.48485589
삼성,23.01.20,150000,10,1,삼성,127.0464303,37.48871261
삼성,23.01.28,165000,8,1,삼성,127.0837559,37.49293029
삼성,23.01.28,165000,8,1,삼성,127.0908822,37.48485589
삼성,23.01.28,165000,8,1,삼성,127.0464303,37.48871261
삼성,23.02.04,162000,12,1,삼성,127.0837559,37.49293029
삼성,23.02.04,162000,12,1,삼성,127.0908822,37.48485589
삼성,23.02.04,162000,12,1,삼성,127.0464303,37.48871261
삼성,23.03.18,161500,4,1,삼성,127.0837559,37.49293029
삼성,23.03.18,161500,4,1,삼성,127.0908822,37.48485589
삼성,23.03.18,161500,4,1,삼성,127.0464303,37.48871261
삼성,23.04.15,158000,2,1,삼성,127.0837559,37.49293029
삼성,23.04.15,158000,2,1,삼성,127.0908822,37.48485589
삼성,23.04.15,158000,2,1,삼성,127.0464303,37.48871261
삼성,23.05.11,163000,8,1,삼성,127.0837559,37.49293029
삼성,23.05.11,163000,8,1,삼성,127.0908822,37.48485589
삼성,23.05.11,163000,8,1,삼성,127.0464303,37.48871261
삼성,23.05.19,153000,1,1,삼성,127.0837559,37.49293029
삼성,23.05.19,153000,1,1,삼성,127.0908822,37.48485589
삼성,23.05.19,153000,1,1,삼성,127.0464303,37.48871261
삼성,23.05.24,153500,1,1,삼성,127.0837559,37.49293029
삼성,23.05.24,153500,1,1,삼성,127.0908822,37.48485589
삼성,23.05.24,153500,1,1,삼성,127.0464303,37.48871261
삼성,23.05.27,179000,8,1,삼성,127.0837559,37.49293029
삼성,23.05.27,179000,8,1,삼성,127.0908822,37.48485589
삼성,23.05.27,179000,8,1,삼성,127.0464303,37.48871261
삼성,23.06.10,175000,15,1,삼성,127.0837559,37.49293029
삼성,23.06.10,175000,15,1,삼성,127.0908822,37.48485589
삼성,23.06.10,175000,15,1,삼성,127.0464303,37.48871261
삼성,23.06.17,177000,14,1,삼성,127.0837559,37.49293029
삼성,23.06.17,177000,14,1,삼성,127.0908822,37.48485589
삼성,23.06.17,177000,14,1,삼성,127.0464303,37.48871261
삼성,23.06.27,175000,10,1,삼성,127.0837559,37.49293029
삼성,23.06.27,175000,10,1,삼성,127.0908822,37.48485589
삼성,23.06.27,175000,10,1,삼성,127.0464303,37.48871261
삼성,23.07.28,175000,6,1,삼성,127.0837559,37.49293029
삼성,23.07.28,175000,6,1,삼성,127.0908822,37.48485589
삼성,23.07.28,175000,6,1,삼성,127.0464303,37.48871261
삼성,23.07.28,174000,14,1,삼성,127.0837559,37.49293029
삼성,23.07.28,174000,14,1,삼성,127.0908822,37.48485589
삼성,23.07.28,174000,14,1,삼성,127.0464303,37.48871261
삼성,23.08.09,175000,13,1,삼성,127.0837559,37.49293029
삼성,23.08.09,175000,13,1,삼성,127.0908822,37.48485589
삼성,23.08.09,175000,13,1,삼성,127.0464303,37.48871261
삼성,23.08.20,169000,3,1,삼성,127.0837559,37.49293029
삼성,23.08.20,169000,3,1,삼성,127.0908822,37.48485589
삼성,23.08.20,169000,3,1,삼성,127.0464303,37.48871261
삼성,23.09.02,184500,12,1,삼성,127.0837559,37.49293029
삼성,23.09.02,184500,12,1,삼성,127.0908822,37.48485589
삼성,23.09.02,184500,12,1,삼성,127.0464303,37.48871261
삼성,23.09.23,186000,13,1,삼성,127.0837559,37.49293029
삼성,23.09.23,186000,13,1,삼성,127.0908822,37.48485589
삼성,23.09.23,186000,13,1,삼성,127.0464303,37.48871261
삼성,23.11.29,161000,1,1,삼성,127.0837559,37.49293029
삼성,23.11.29,161000,1,1,삼성,127.0908822,37.48485589
삼성,23.11.29,161000,1,1,삼성,127.0464303,37.48871261
삼성3차,21.01.07,243000,2,1,삼성3차,127.0598857,37.49749656
삼성3차,23.12.29,160000,8,1,삼성3차,127.0598857,37.49749656
삼성동드림하우스,21.04.29,75000,2,1,삼성동드림하우스,127.0495428,37.51346235
삼성동라테라스,21.05.25,385000,13,1,삼성동라테라스,127.0658223,37.51558927
삼성동롯데아파트,21.02.05,162500,19,1,삼성동롯데아파트,127.0486913,37.5177112
삼성동롯데아파트,21.07.07,159500,8,1,삼성동롯데아파트,127.0486913,37.5177112
삼성동롯데아파트,21.07.11,162000,10,1,삼성동롯데아파트,127.0486913,37.5177112
삼성동롯데아파트,21.01.27,217000,4,1,삼성동롯데아파트,127.0486913,37.5177112
삼성동롯데아파트,22.06.21,175500,16,1,삼성동롯데아파트,127.0486913,37.5177112
삼성동롯데아파트,22.04.18,217400,11,1,삼성동롯데아파트,127.0486913,37.5177112
삼성동롯데아파트,23.04.14,149500,20,1,삼성동롯데아파트,127.0486913,37.5177112
삼성동롯데아파트,23.06.03,153000,20,1,삼성동롯데아파트,127.0486913,37.5177112
삼성동롯데아파트,23.06.11,147000,8,1,삼성동롯데아파트,127.0486913,37.5177112
삼성동롯데아파트,23.08.25,213000,19,1,삼성동롯데아파트,127.0486913,37.5177112
삼성동롯데아파트,23.08.05,188000,2,1,삼성동롯데아파트,127.0486913,37.5177112
삼성동롯데아파트,23.10.16,230000,12,1,삼성동롯데아파트,127.0486913,37.5177112
삼성동롯데캐슬킹덤,23.04.07,298000,7,1,,,
삼성동브라운스톤레전드,21.01.13,276000,16,1,삼성동브라운스톤레전드,127.0423132,37.51549424
삼성동브라운스톤레전드,21.01.23,300000,15,1,삼성동브라운스톤레전드,127.0423132,37.51549424
삼성동브라운스톤레전드,21.03.05,290000,8,1,삼성동브라운스톤레전드,127.0423132,37.51549424
삼성동브라운스톤레전드,22.04.07,334000,14,1,삼성동브라운스톤레전드,127.0423132,37.51549424
삼성동브라운스톤레전드,22.05.24,440000,9,1,삼성동브라운스톤레전드,127.0423132,37.51549424
삼성동브라운스톤레전드,23.01.13,428000,7,1,삼성동브라운스톤레전드,127.0423132,37.51549424
삼성동센트럴아이파크,21.09.03,298000,3,1,삼성동센트럴아이파크,127.0511229,37.51541341
삼성동센트럴아이파크,21.06.16,350000,3,1,삼성동센트럴아이파크,127.0511229,37.51541341
삼성동센트럴아이파크,22.12.13,208000,20,1,삼성동센트럴아이파크,127.0511229,37.51541341
삼성동센트럴아이파크,23.10.10,169000,21,1,삼성동센트럴아이파크,127.0511229,37.51541341
삼성동센트럴아이파크,23.05.15,210000,4,1,삼성동센트럴아이파크,127.0511229,37.51541341
삼성동센트럴아이파크,23.05.09,320000,24,1,삼성동센트럴아이파크,127.0511229,37.51541341
삼성동신도브래뉴,22.03.23,120000,6,1,삼성동신도브래뉴,127.0534062,37.51036804
삼성동중앙하이츠빌리지,21.06.07,330000,7,1,삼성동중앙하이츠빌리지,127.0462077,37.51603285
삼성동중앙하이츠빌리지,21.06.14,305000,3,1,삼성동중앙하이츠빌리지,127.0462077,37.51603285
삼성동중앙하이츠빌리지,21.10.09,370000,4,1,삼성동중앙하이츠빌리지,127.0462077,37.51603285
삼성동중앙하이츠빌리지,22.07.19,218000,3,1,삼성동중앙하이츠빌리지,127.0462077,37.51603285
삼성동중앙하이츠빌리지,22.05.18,264000,5,1,삼성동중앙하이츠빌리지,127.0462077,37.51603285
삼성동중앙하이츠빌리지,23.09.08,218000,12,1,삼성동중앙하이츠빌리지,127.0462077,37.51603285
삼성동중앙하이츠빌리지,23.09.14,233000,11,1,삼성동중앙하이츠빌리지,127.0462077,37.51603285
삼성동중앙하이츠빌리지,23.10.23,238000,6,1,삼성동중앙하이츠빌리지,127.0462077,37.51603285
삼성동중앙하이츠빌리지,23.08.31,380000,17,1,삼성동중앙하이츠빌리지,127.0462077,37.51603285
삼성동중앙하이츠빌리지,23.09.06,379000,14,1,삼성동중앙하이츠빌리지,127.0462077,37.51603285
삼성동중앙하이츠빌리지,23.09.22,387000,14,1,삼성동중앙하이츠빌리지,127.0462077,37.51603285
삼성동한솔아파트,21.05.24,182000,15,1,삼성동한솔아파트,127.045811,37.51694243
삼성동한솔아파트,21.10.09,190000,13,1,삼성동한솔아파트,127.045811,37.51694243
삼성동한솔아파트,21.10.09,190000,13,1,삼성동한솔아파트,127.045811,37.51694243
삼성동한솔아파트,21.01.12,196000,10,1,삼성동한솔아파트,127.045811,37.51694243
삼성동한솔아파트,23.07.15,125000,1,1,삼성동한솔아파트,127.045811,37.51694243
삼성동한솔아파트,23.10.26,175000,10,1,삼성동한솔아파트,127.045811,37.51694243
삼성동헤렌하우스2(82-1),22.03.11,500000,6,1,삼성동헤렌하우스2(82-1),127.0611259,37.51935788
삼성동헤렌하우스2(82-1),22.03.11,500000,6,1,삼성동헤렌하우스2(82-1),127.0611259,37.51935788
삼성동헤렌하우스2(82-1),22.08.18,445000,6,1,삼성동헤렌하우스2(82-1),127.0611259,37.51935788
삼성동힐스테이트 1단지,21.02.15,118500,21,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.03.04,119000,18,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.05.06,122000,21,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.05.14,122500,15,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.06.05,122500,12,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.06.10,119500,3,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.07.03,121000,12,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.07.16,127000,21,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.07.17,124500,21,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.08.05,125000,6,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.08.16,128000,12,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.01.13,235000,4,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.01.22,242000,7,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.02.25,258000,14,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.03.01,240000,5,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.03.20,259000,13,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.05.26,226000,1,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.10.23,278000,12,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.01.11,222500,1,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,21.02.06,235000,14,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,22.02.11,105000,6,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,22.03.16,127500,15,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,22.05.09,124500,6,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,22.06.20,126000,15,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,22.04.30,270000,7,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,22.05.24,201000,7,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,22.08.30,280000,22,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,22.03.25,250000,16,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,22.06.30,345000,11,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,22.10.12,352000,1,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.05.17,103000,10,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.06.12,104000,16,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.09.28,105000,15,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.10.06,104000,17,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.10.17,104000,9,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.10.17,104000,9,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.11.30,109000,7,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.02.27,237000,6,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.04.13,249000,8,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.06.30,245000,10,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.08.08,255000,7,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.08.21,270000,11,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.09.06,278000,18,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.06.27,256000,4,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.12.22,255000,3,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.06.19,250000,16,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.12.05,322000,14,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
삼성동힐스테이트 1단지,23.12.21,380000,9,1,삼성동힐스테이트 1단지,127.0485345,37.51614616
